"";"key";"scientificName";"decimalLatitude";"decimalLongitude";"datasetKey";"basisOfRecord";"occurrenceStatus";"acceptedScientificName";"kingdom";"phylum";"order";"family";"genus";"species";"taxonRank";"taxonomicStatus";"iucnRedListCategory";"continent";"stateProvince";"year"
"495";"4126433874";"Myrmecophaga tridactyla Linnaeus, 1758";10,497822;-74,322778;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Myrmecophaga tridactyla Linnaeus, 1758";"Animalia";"Chordata";"Pilosa";"Myrmecophagidae";"Myrmecophaga";"Myrmecophaga tridactyla";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2021
"496";"4126433875";"Carollia perspicillata (Linnaeus, 1758)";10,497822;-74,322778;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Carollia perspicillata (Linnaeus, 1758)";"Animalia";"Chordata";"Chiroptera";"Phyllostomidae";"Carollia";"Carollia perspicillata";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"497";"4126433876";"Cerdocyon thous (Linnaeus, 1766)";10,497822;-74,322778;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Cerdocyon thous (Linnaeus, 1766)";"Animalia";"Chordata";"Carnivora";"Canidae";"Cerdocyon";"Cerdocyon thous";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"498";"4126433869";"Oecomys Thomas, 1906";10,481287;-74,337546;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Oecomys Thomas, 1906";"Animalia";"Chordata";"Rodentia";"Cricetidae";"Oecomys";NA;"GENUS";"ACCEPTED";"NE";"SOUTH_AMERICA";"Magdalena";2021
"499";"4126433870";"Myrmecophaga tridactyla Linnaeus, 1758";10,526854;-74,289937;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Myrmecophaga tridactyla Linnaeus, 1758";"Animalia";"Chordata";"Pilosa";"Myrmecophagidae";"Myrmecophaga";"Myrmecophaga tridactyla";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2021
"500";"4126433871";"Notosciurus granatensis";10,526854;-74,289937;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Notosciurus granatensis";"Animalia";"Chordata";"Rodentia";"Sciuridae";"Notosciurus";"Notosciurus granatensis";"SPECIES";"ACCEPTED";"NE";"SOUTH_AMERICA";"Magdalena";2021
"501";"4126433872";"Odocoileus virginianus (Zimmermann, 1780)";10,526854;-74,289937;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Odocoileus virginianus (Zimmermann, 1780)";"Animalia";"Chordata";"Artiodactyla";"Cervidae";"Odocoileus";"Odocoileus virginianus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"502";"4126433904";"Marmosa Gray, 1821";10,526854;-74,289937;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Marmosa Gray, 1821";"Animalia";"Chordata";"Didelphimorphia";"Didelphidae";"Marmosa";NA;"GENUS";"ACCEPTED";"NE";"SOUTH_AMERICA";"Magdalena";2021
"503";"4126433906";"Carollia perspicillata (Linnaeus, 1758)";10,410242;-74,277465;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Carollia perspicillata (Linnaeus, 1758)";"Animalia";"Chordata";"Chiroptera";"Phyllostomidae";"Carollia";"Carollia perspicillata";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"504";"4126433892";"Didelphis marsupialis Linnaeus, 1758";10,48143;-74,337539;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Didelphis marsupialis Linnaeus, 1758";"Animalia";"Chordata";"Didelphimorphia";"Didelphidae";"Didelphis";"Didelphis marsupialis";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"505";"4126433895";"Alouatta seniculus (Linnaeus, 1766)";10,481469;-74,337301;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Alouatta seniculus (Linnaeus, 1766)";"Animalia";"Chordata";"Primates";"Atelidae";"Alouatta";"Alouatta seniculus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"506";"4126433898";"Tamandua mexicana (Saussure, 1860)";10,481469;-74,337301;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Tamandua mexicana (Saussure, 1860)";"Animalia";"Chordata";"Pilosa";"Myrmecophagidae";"Tamandua";"Tamandua mexicana";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"507";"4126433901";"Odocoileus virginianus (Zimmermann, 1780)";10,481469;-74,337301;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Odocoileus virginianus (Zimmermann, 1780)";"Animalia";"Chordata";"Artiodactyla";"Cervidae";"Odocoileus";"Odocoileus virginianus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"508";"4126433880";"Dasyprocta fuliginosa Wagler, 1832";10,481469;-74,337301;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Dasyprocta fuliginosa Wagler, 1832";"Animalia";"Chordata";"Rodentia";"Dasyproctidae";"Dasyprocta";"Dasyprocta fuliginosa";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"509";"4126433883";"Carollia perspicillata (Linnaeus, 1758)";10,482268;-74,337167;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Carollia perspicillata (Linnaeus, 1758)";"Animalia";"Chordata";"Chiroptera";"Phyllostomidae";"Carollia";"Carollia perspicillata";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"510";"4126433885";"Myrmecophaga tridactyla Linnaeus, 1758";10,481837;-74,337326;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Myrmecophaga tridactyla Linnaeus, 1758";"Animalia";"Chordata";"Pilosa";"Myrmecophagidae";"Myrmecophaga";"Myrmecophaga tridactyla";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2021
"511";"4126433888";"Carollia perspicillata (Linnaeus, 1758)";10,479676;-74,453751;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Carollia perspicillata (Linnaeus, 1758)";"Animalia";"Chordata";"Chiroptera";"Phyllostomidae";"Carollia";"Carollia perspicillata";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"512";"4126433928";"Myotis nigricans (Schinz, 1821)";10,479676;-74,453751;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Myotis nigricans (Schinz, 1821)";"Animalia";"Chordata";"Chiroptera";"Vespertilionidae";"Myotis";"Myotis nigricans";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"513";"4126433930";"Myrmecophaga tridactyla Linnaeus, 1758";10,463104;-74,379841;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Myrmecophaga tridactyla Linnaeus, 1758";"Animalia";"Chordata";"Pilosa";"Myrmecophagidae";"Myrmecophaga";"Myrmecophaga tridactyla";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2021
"514";"4126433933";"Oecomys Thomas, 1906";10,463104;-74,379841;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Oecomys Thomas, 1906";"Animalia";"Chordata";"Rodentia";"Cricetidae";"Oecomys";NA;"GENUS";"ACCEPTED";"NE";"SOUTH_AMERICA";"Magdalena";2021
"515";"4126433917";"Cerdocyon thous (Linnaeus, 1766)";10,463104;-74,379841;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Cerdocyon thous (Linnaeus, 1766)";"Animalia";"Chordata";"Carnivora";"Canidae";"Cerdocyon";"Cerdocyon thous";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"516";"4126433919";"Leopardus pardalis (Linnaeus, 1758)";10,481955;-74,337111;"dc81587b-463f-4223-8247-41996e3f4bd8";"MACHINE_OBSERVATION";"PRESENT";"Leopardus pardalis (Linnaeus, 1758)";"Animalia";"Chordata";"Carnivora";"Felidae";"Leopardus";"Leopardus pardalis";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"517";"4126433922";"Didelphis marsupialis Linnaeus, 1758";10,347394;-74,433176;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Didelphis marsupialis Linnaeus, 1758";"Animalia";"Chordata";"Didelphimorphia";"Didelphidae";"Didelphis";"Didelphis marsupialis";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"518";"4126433925";"Odocoileus virginianus (Zimmermann, 1780)";10,347394;-74,433176;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Odocoileus virginianus (Zimmermann, 1780)";"Animalia";"Chordata";"Artiodactyla";"Cervidae";"Odocoileus";"Odocoileus virginianus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"519";"4126433909";"Carollia perspicillata (Linnaeus, 1758)";10,412523;-74,426203;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Carollia perspicillata (Linnaeus, 1758)";"Animalia";"Chordata";"Chiroptera";"Phyllostomidae";"Carollia";"Carollia perspicillata";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"520";"4126433911";"Didelphis marsupialis Linnaeus, 1758";10,347394;-74,433176;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Didelphis marsupialis Linnaeus, 1758";"Animalia";"Chordata";"Didelphimorphia";"Didelphidae";"Didelphis";"Didelphis marsupialis";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"521";"4126433913";"Alouatta seniculus (Linnaeus, 1766)";10,408056;-74,416594;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Alouatta seniculus (Linnaeus, 1766)";"Animalia";"Chordata";"Primates";"Atelidae";"Alouatta";"Alouatta seniculus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"522";"4126433954";"Cerdocyon thous (Linnaeus, 1766)";10,408056;-74,416594;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Cerdocyon thous (Linnaeus, 1766)";"Animalia";"Chordata";"Carnivora";"Canidae";"Cerdocyon";"Cerdocyon thous";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"523";"4126433957";"Myrmecophaga tridactyla Linnaeus, 1758";10,408056;-74,416594;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Myrmecophaga tridactyla Linnaeus, 1758";"Animalia";"Chordata";"Pilosa";"Myrmecophagidae";"Myrmecophaga";"Myrmecophaga tridactyla";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2021
"524";"4126433959";"Didelphis marsupialis Linnaeus, 1758";10,408056;-74,416594;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Didelphis marsupialis Linnaeus, 1758";"Animalia";"Chordata";"Didelphimorphia";"Didelphidae";"Didelphis";"Didelphis marsupialis";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"525";"4126433962";"Cerdocyon thous (Linnaeus, 1766)";10,408056;-74,416594;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Cerdocyon thous (Linnaeus, 1766)";"Animalia";"Chordata";"Carnivora";"Canidae";"Cerdocyon";"Cerdocyon thous";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"526";"4126433944";"Oecomys Thomas, 1906";10,37615;-74,444863;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Oecomys Thomas, 1906";"Animalia";"Chordata";"Rodentia";"Cricetidae";"Oecomys";NA;"GENUS";"ACCEPTED";"NE";"SOUTH_AMERICA";"Magdalena";2021
"527";"4126433946";"Alouatta seniculus (Linnaeus, 1766)";10,37615;-74,444863;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Alouatta seniculus (Linnaeus, 1766)";"Animalia";"Chordata";"Primates";"Atelidae";"Alouatta";"Alouatta seniculus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"528";"4126433949";"Cerdocyon thous (Linnaeus, 1766)";10,37615;-74,444863;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Cerdocyon thous (Linnaeus, 1766)";"Animalia";"Chordata";"Carnivora";"Canidae";"Cerdocyon";"Cerdocyon thous";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"529";"4126433952";"Cerdocyon thous (Linnaeus, 1766)";10,448455;-74,40488;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Cerdocyon thous (Linnaeus, 1766)";"Animalia";"Chordata";"Carnivora";"Canidae";"Cerdocyon";"Cerdocyon thous";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"530";"4126433939";"Odocoileus virginianus (Zimmermann, 1780)";10,390672;-74,42676;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Odocoileus virginianus (Zimmermann, 1780)";"Animalia";"Chordata";"Artiodactyla";"Cervidae";"Odocoileus";"Odocoileus virginianus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"531";"4126433941";"Didelphis marsupialis Linnaeus, 1758";10,390672;-74,42676;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Didelphis marsupialis Linnaeus, 1758";"Animalia";"Chordata";"Didelphimorphia";"Didelphidae";"Didelphis";"Didelphis marsupialis";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"532";"4126433998";"Hydrochoerus isthmius Goldman, 1912";10,41343;-74,425997;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Hydrochoerus isthmius Goldman, 1912";"Animalia";"Chordata";"Rodentia";"Caviidae";"Hydrochoerus";"Hydrochoerus isthmius";"SPECIES";"ACCEPTED";"DD";"SOUTH_AMERICA";"Magdalena";2021
"533";"4126433987";"Artibeus lituratus (Olfers, 1818)";10,412383;-74,426271;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Artibeus lituratus (Olfers, 1818)";"Animalia";"Chordata";"Chiroptera";"Phyllostomidae";"Artibeus";"Artibeus lituratus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"534";"4126433990";"Molossus molossus (Pallas, 1766)";10,412383;-74,426271;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Molossus molossus (Pallas, 1766)";"Animalia";"Chordata";"Chiroptera";"Molossidae";"Molossus";"Molossus molossus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"535";"4126433992";"Didelphis marsupialis Linnaeus, 1758";10,365714;-74,327044;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Didelphis marsupialis Linnaeus, 1758";"Animalia";"Chordata";"Didelphimorphia";"Didelphidae";"Didelphis";"Didelphis marsupialis";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"536";"4126433995";"Cuniculus paca (Linnaeus, 1766)";10,366562;-74,32156;"dc81587b-463f-4223-8247-41996e3f4bd8";"MACHINE_OBSERVATION";"PRESENT";"Cuniculus paca (Linnaeus, 1766)";"Animalia";"Chordata";"Rodentia";"Cuniculidae";"Cuniculus";"Cuniculus paca";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"537";"4126433547";"Dasypus novemcinctus Linnaeus, 1758";10,438354;-74,23815;"dc81587b-463f-4223-8247-41996e3f4bd8";"MACHINE_OBSERVATION";"PRESENT";"Dasypus novemcinctus Linnaeus, 1758";"Animalia";"Chordata";"Cingulata";"Dasypodidae";"Dasypus";"Dasypus novemcinctus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"538";"4126433549";"Tamandua mexicana (Saussure, 1860)";10,438354;-74,23815;"dc81587b-463f-4223-8247-41996e3f4bd8";"MACHINE_OBSERVATION";"PRESENT";"Tamandua mexicana (Saussure, 1860)";"Animalia";"Chordata";"Pilosa";"Myrmecophagidae";"Tamandua";"Tamandua mexicana";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"539";"4126432586";"Dasyprocta punctata Gray, 1842";10,438354;-74,23815;"dc81587b-463f-4223-8247-41996e3f4bd8";"MACHINE_OBSERVATION";"PRESENT";"Dasyprocta punctata Gray, 1842";"Animalia";"Chordata";"Rodentia";"Dasyproctidae";"Dasyprocta";"Dasyprocta punctata";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"540";"4126432587";"Dasypus novemcinctus Linnaeus, 1758";10,438354;-74,23815;"dc81587b-463f-4223-8247-41996e3f4bd8";"MACHINE_OBSERVATION";"PRESENT";"Dasypus novemcinctus Linnaeus, 1758";"Animalia";"Chordata";"Cingulata";"Dasypodidae";"Dasypus";"Dasypus novemcinctus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"541";"4126432582";"Tamandua mexicana (Saussure, 1860)";10,438354;-74,23815;"dc81587b-463f-4223-8247-41996e3f4bd8";"MACHINE_OBSERVATION";"PRESENT";"Tamandua mexicana (Saussure, 1860)";"Animalia";"Chordata";"Pilosa";"Myrmecophagidae";"Tamandua";"Tamandua mexicana";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"542";"4126432583";"Tamandua mexicana (Saussure, 1860)";10,438354;-74,23815;"dc81587b-463f-4223-8247-41996e3f4bd8";"MACHINE_OBSERVATION";"PRESENT";"Tamandua mexicana (Saussure, 1860)";"Animalia";"Chordata";"Pilosa";"Myrmecophagidae";"Tamandua";"Tamandua mexicana";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"543";"4126432584";"Tamandua mexicana (Saussure, 1860)";10,438354;-74,23815;"dc81587b-463f-4223-8247-41996e3f4bd8";"MACHINE_OBSERVATION";"PRESENT";"Tamandua mexicana (Saussure, 1860)";"Animalia";"Chordata";"Pilosa";"Myrmecophagidae";"Tamandua";"Tamandua mexicana";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"544";"4126432585";"Tamandua mexicana (Saussure, 1860)";10,438354;-74,23815;"dc81587b-463f-4223-8247-41996e3f4bd8";"MACHINE_OBSERVATION";"PRESENT";"Tamandua mexicana (Saussure, 1860)";"Animalia";"Chordata";"Pilosa";"Myrmecophagidae";"Tamandua";"Tamandua mexicana";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"545";"4126432588";"Tamandua mexicana (Saussure, 1860)";10,438354;-74,23815;"dc81587b-463f-4223-8247-41996e3f4bd8";"MACHINE_OBSERVATION";"PRESENT";"Tamandua mexicana (Saussure, 1860)";"Animalia";"Chordata";"Pilosa";"Myrmecophagidae";"Tamandua";"Tamandua mexicana";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"546";"4126432589";"Pecari tajacu (Linnaeus, 1758)";10,438354;-74,23815;"dc81587b-463f-4223-8247-41996e3f4bd8";"MACHINE_OBSERVATION";"PRESENT";"Pecari tajacu (Linnaeus, 1758)";"Animalia";"Chordata";"Artiodactyla";"Tayassuidae";"Pecari";"Pecari tajacu";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"547";"4126432590";"Dasyprocta fuliginosa Wagler, 1832";10,438354;-74,23815;"dc81587b-463f-4223-8247-41996e3f4bd8";"MACHINE_OBSERVATION";"PRESENT";"Dasyprocta fuliginosa Wagler, 1832";"Animalia";"Chordata";"Rodentia";"Dasyproctidae";"Dasyprocta";"Dasyprocta fuliginosa";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"548";"3330454145";"Myrmecophaga tridactyla Linnaeus, 1758";9,627736;-74,776321;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"HUMAN_OBSERVATION";"PRESENT";"Myrmecophaga tridactyla Linnaeus, 1758";"Animalia";"Chordata";"Pilosa";"Myrmecophagidae";"Myrmecophaga";"Myrmecophaga tridactyla";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2021
"549";"4126433975";"Oecomys Thomas, 1906";10,426714;-74,425602;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Oecomys Thomas, 1906";"Animalia";"Chordata";"Rodentia";"Cricetidae";"Oecomys";NA;"GENUS";"ACCEPTED";"NE";"SOUTH_AMERICA";"Magdalena";2021
"550";"4126433978";"Odocoileus virginianus (Zimmermann, 1780)";10,426167;-74,417073;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Odocoileus virginianus (Zimmermann, 1780)";"Animalia";"Chordata";"Artiodactyla";"Cervidae";"Odocoileus";"Odocoileus virginianus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"551";"4126433981";"Alouatta seniculus (Linnaeus, 1766)";10,426167;-74,417073;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Alouatta seniculus (Linnaeus, 1766)";"Animalia";"Chordata";"Primates";"Atelidae";"Alouatta";"Alouatta seniculus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"552";"4126433984";"Cerdocyon thous (Linnaeus, 1766)";10,426167;-74,417073;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Cerdocyon thous (Linnaeus, 1766)";"Animalia";"Chordata";"Carnivora";"Canidae";"Cerdocyon";"Cerdocyon thous";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"553";"4126433970";"Myrmecophaga tridactyla Linnaeus, 1758";10,496961;-74,301114;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Myrmecophaga tridactyla Linnaeus, 1758";"Animalia";"Chordata";"Pilosa";"Myrmecophagidae";"Myrmecophaga";"Myrmecophaga tridactyla";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2021
"554";"4126434026";"Tamandua mexicana (Saussure, 1860)";10,426167;-74,417073;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Tamandua mexicana (Saussure, 1860)";"Animalia";"Chordata";"Pilosa";"Myrmecophagidae";"Tamandua";"Tamandua mexicana";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"555";"4126434028";"Tamandua mexicana (Saussure, 1860)";10,426167;-74,417073;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Tamandua mexicana (Saussure, 1860)";"Animalia";"Chordata";"Pilosa";"Myrmecophagidae";"Tamandua";"Tamandua mexicana";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"556";"4126434014";"Alouatta seniculus (Linnaeus, 1766)";10,391552;-74,367652;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Alouatta seniculus (Linnaeus, 1766)";"Animalia";"Chordata";"Primates";"Atelidae";"Alouatta";"Alouatta seniculus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"557";"4126434017";"Cerdocyon thous (Linnaeus, 1766)";10,391552;-74,367652;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Cerdocyon thous (Linnaeus, 1766)";"Animalia";"Chordata";"Carnivora";"Canidae";"Cerdocyon";"Cerdocyon thous";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"558";"4126434019";"Odocoileus virginianus (Zimmermann, 1780)";10,391552;-74,367652;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Odocoileus virginianus (Zimmermann, 1780)";"Animalia";"Chordata";"Artiodactyla";"Cervidae";"Odocoileus";"Odocoileus virginianus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"559";"4126434022";"Odocoileus virginianus (Zimmermann, 1780)";10,391552;-74,367652;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Odocoileus virginianus (Zimmermann, 1780)";"Animalia";"Chordata";"Artiodactyla";"Cervidae";"Odocoileus";"Odocoileus virginianus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"560";"4126434002";"Myrmecophaga tridactyla Linnaeus, 1758";10,391552;-74,367652;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Myrmecophaga tridactyla Linnaeus, 1758";"Animalia";"Chordata";"Pilosa";"Myrmecophagidae";"Myrmecophaga";"Myrmecophaga tridactyla";"SPECIES";"ACCEPTED";"VU";"SOUTH_AMERICA";"Magdalena";2021
"561";"4126434005";"Alouatta seniculus (Linnaeus, 1766)";10,454992;-74,38647;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Alouatta seniculus (Linnaeus, 1766)";"Animalia";"Chordata";"Primates";"Atelidae";"Alouatta";"Alouatta seniculus";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
"562";"4126434008";"Tamandua mexicana (Saussure, 1860)";10,454992;-74,38647;"dc81587b-463f-4223-8247-41996e3f4bd8";"HUMAN_OBSERVATION";"PRESENT";"Tamandua mexicana (Saussure, 1860)";"Animalia";"Chordata";"Pilosa";"Myrmecophagidae";"Tamandua";"Tamandua mexicana";"SPECIES";"ACCEPTED";"LC";"SOUTH_AMERICA";"Magdalena";2021
